title_length,tag_count,has_tags,like_ratio,comment_density,like_per_view,dislike_per_view,publish_hour,category_code,views
31,18,1,0.9178853234334661,0.004216256760940044,0.03408360631069855,0.0030491437590120032,5,2,3071682
81,27,1,0.8626005350367285,0.0015816329165364998,0.008308414545234594,0.0013234071342448264,16,9,774516
61,14,1,0.968273553660888,0.003453896697490337,0.04768350286108161,0.001562397412133789,4,2,31680160
51,23,1,0.954467646431928,0.0030144785888769864,0.015842349304032118,0.0007557505227533256,14,0,351968
68,28,1,0.9819128519394238,0.006376633813911684,0.03788968317619497,0.0006979400194331197,18,9,283692
67,21,1,0.9868448199613884,0.0022945662946215776,0.025758661179469577,0.00034337699831484876,17,4,742624
36,20,1,0.9739263778785112,0.005260412137503215,0.04140944265265961,0.0011085992521184462,22,12,92008
42,52,1,0.9883214561966737,0.008289446165815942,0.0569576211549344,0.0006730421886923953,16,11,262985
26,10,1,0.9826485190075156,0.009562700579976286,0.08272469087754614,0.0014607418830287456,19,9,184153
47,8,1,0.9815856774540135,0.007855864649294683,0.05307141695049502,0.0009956076134537888,5,2,614700
42,31,1,0.9720473517712427,0.006424269799160263,0.07149233422011055,0.0020558669901738877,14,2,1589597
43,6,1,0.9936323075560176,0.003298469422805879,0.07673834919550881,0.0004917776873629167,10,2,1236331
43,44,1,0.9783264323011995,0.006293450101551191,0.04173608506361339,0.0009246094397289345,15,12,917144
44,21,1,0.9086568384707145,0.015506881174765728,0.10605252953429624,0.010660980807651438,18,8,41272
53,25,1,0.9276948377632545,0.0009498193890239116,0.013316540478045567,0.0010379001545452494,5,9,2202524
40,29,1,0.9900421731606817,0.010887203506590186,0.09725978523699119,0.0009782371015435156,21,7,86891
53,12,1,0.9377846845359,0.005613151376016587,0.028799738794502837,0.0019106569565953025,18,0,3038222
20,7,1,0.9784277591137511,0.006165939332962248,0.05698687222523846,0.0012564386893128292,0,7,223648
51,23,1,0.8993544592142464,0.0033711345840939807,0.027925750000670407,0.003125132871200636,1,7,329266
47,35,1,0.9818471858522104,0.002665265765865504,0.05975934154169409,0.0011048564705140947,19,8,2307087
90,39,1,0.9850746058619487,0.006068833341796029,0.03689211847249691,0.0005589714920075289,21,9,12523
31,7,1,0.9142609053304518,0.0020572680820415442,0.023546774895540717,0.0022082089467565487,22,8,178878
43,5,1,0.9847583642559475,0.0025066642168315558,0.04298476030028298,0.0006652982907933569,13,2,4005722
52,36,1,0.9896908680504569,0.004679939387887508,0.08647649336711467,0.0009007838784694642,21,8,4834678
94,21,1,0.9701460470681421,0.004934154225207363,0.022088775654372304,0.0006797298684874365,16,4,408986
32,7,1,0.9785517503162616,0.0036467522146027714,0.04704357655828685,0.0010311180062041558,5,2,211421
47,28,1,0.955000969189241,0.005682450261746865,0.03286431981842715,0.001548545568588809,18,10,449454
33,21,1,0.9912532770454333,0.035511422058877265,0.05315111077520001,0.00046900024984411265,18,6,1628997
33,10,1,0.9929849170752193,0.010175280295222007,0.07388916438637395,0.0005220004548666475,16,9,268199
20,38,1,0.9957934519037496,0.060142034458505605,0.11113319709958869,0.0004694619448938178,21,11,1237587
71,17,1,0.9852438599842706,0.0034567138747939956,0.05693849216786324,0.0008527760412577368,18,2,2389842
49,5,1,0.9822708695118547,0.007158599342264251,0.06968833569020118,0.0012578134825979967,21,11,182857
55,34,1,0.8835442814292588,0.0021038644662540514,0.009661167088456104,0.001273391650627452,18,0,36124
44,17,1,0.9654998716557545,0.005110066234866631,0.032598991588150855,0.001164857028580247,16,12,117611
52,28,1,0.9538883990705723,0.002864680101861787,0.04852035451276666,0.002345506247154545,15,8,379449
92,27,1,0.768478920168119,0.004212228859264313,0.006241441584163139,0.0018803707157375436,21,10,201556
65,28,1,0.9723282396358385,0.0034997686448071533,0.017145501197396582,0.00048794851297792043,5,4,118865
80,28,1,0.8180692891617128,0.006346581997492685,0.020609987863080156,0.004583462294087892,16,9,5547553
56,32,1,0.9605690030439619,0.00370475774219639,0.039121022084263116,0.0016059032188395874,16,11,196774
43,8,1,0.9941393583601029,0.0108922575798989,0.14424986237251547,0.0008503805166932212,9,2,1137138
63,0,0,0.9279946101750026,0.00010198497122528785,0.000515154854650813,3.997213157914212e-05,18,9,2676865
76,15,1,0.9780244331212572,0.002908423331845775,0.04414415020092854,0.000991890038028328,15,2,297412
35,20,1,0.7999221063157298,0.005793609119970752,0.017118573992922614,0.004281727181671259,16,9,5159133
52,26,1,0.9773257736290001,0.008596115034775725,0.03697023208646757,0.0008577194752234032,8,11,158560
45,20,1,0.9896046247797672,0.006141329456625237,0.09547231893808682,0.001002896003008525,17,2,177486
49,32,1,0.980442058119432,0.004370246186036877,0.047053764735802105,0.0009386325077973538,6,8,1195356
42,33,1,0.8393939139577602,0.007838845173093875,0.008193811746969823,0.001567769034618775,12,10,33806
54,27,1,0.856786184300724,0.0019594595393854983,0.014617852143459205,0.0024434081816612644,1,9,845131
72,28,1,0.9829172077337898,0.0017253201792286224,0.033090756258025884,0.0005751067264095408,17,0,45209
48,10,1,0.32758620444088304,0.011618800354934632,0.004688287862517483,0.009623327717799043,16,10,93211
51,24,1,0.944831211335714,0.002187932500231319,0.03306079509371475,0.0019304231184120086,20,8,2229045
48,7,1,0.9579767778720347,0.0020856264663175576,0.042212422541646324,0.0018517171214454836,18,2,1278273
34,20,1,0.9832881547379353,0.009066300004102043,0.08494607484886035,0.0014437330812219367,18,11,465460
63,22,1,0.9897029699703951,0.005456187157304798,0.0680333224421024,0.0007078296852719738,0,11,440784
76,24,1,0.9771725774924709,0.00259690138982875,0.01373808568643469,0.0003209311064473543,16,9,984635
67,30,1,0.9221942319557955,0.001490444243943425,0.011609961663814622,0.000979535460558563,8,9,283808
56,12,1,0.9450506588267705,0.008751439380037598,0.03989142950487063,0.002319460437190416,1,0,60790
33,37,1,0.970465307967497,0.006061218304408276,0.02706567096699234,0.0008237040259836888,1,2,128687
23,39,1,0.982881997863252,0.003691396677451796,0.025621237280703323,0.0004462228334398009,12,3,2187248
35,17,1,0.9864145846068312,0.0015723770258736303,0.0336515404271648,0.00046346653619363376,20,13,2170599
9,20,1,0.4661912695001499,0.03768109164200364,0.03898121451570365,0.04463514011350717,16,9,33998325
66,0,0,0.36712749052031507,0.0,0.004936894506426866,0.008510462496434598,16,10,48411
49,22,1,0.9052917225879975,0.0005894401791882352,0.003575222614130823,0.00037402658643035286,16,9,3732355
41,38,1,0.9702563202489556,0.0010058708956401951,0.028777594420151514,0.0008821911552476346,17,8,1156212
33,34,1,0.8651162733214866,0.002242372429873841,0.00912365282404919,0.0014225050102012176,5,9,142706
81,33,1,0.9753983531996162,0.003661251608757399,0.032296123652546464,0.0008145777530172835,18,9,344964
35,10,1,0.983663941121167,0.003913305237273096,0.0461386897205765,0.0007662415849206062,8,11,73084
96,40,1,0.9702890561285543,0.00590492023758141,0.025961463222383567,0.0007949585340012615,15,5,881807
23,38,1,0.9566966833556301,0.0021173715701196913,0.018980316426584595,0.000859113060766697,17,4,263062
50,15,1,0.9369414054769543,0.010495255930438846,0.0333409897992224,0.002243935190514703,18,9,56597
41,14,1,0.9829635479735271,0.0009550169337806275,0.04387772245758772,0.0007604764472697589,12,9,113087
70,25,1,0.9291949548509619,0.001481935628078498,0.00973504684593738,0.000741814634398151,10,3,590444
35,40,1,0.9880171584858709,0.007167753994067567,0.08348897405820632,0.0010125685862946178,9,2,1429039
68,25,1,0.9458791804494068,0.0030876388472612193,0.020288821879351413,0.001160875136021769,17,11,207602
23,9,1,0.9912170577715367,0.008268424201157325,0.09466746549151141,0.0008388256435956706,22,8,16690
89,28,1,0.9757299925076601,0.006377849433278962,0.026172578296374434,0.0006510085545930679,22,9,98309
40,8,1,0.9944873098733483,0.0017762388700026442,0.02028060076889095,0.00011242018164573698,12,0,44476
39,16,1,0.6961831954781191,0.003892695079200474,0.005071625588901189,0.002213275202173984,22,10,89912
31,9,1,0.8881952276492893,0.00018535635512146082,0.0004284825639070697,5.393678280491548e-05,13,0,3652424
92,12,1,0.8242978391619997,0.003285092314079827,0.006643888622385805,0.0014161696033453102,15,9,189949
80,37,1,0.7488788901848031,0.004489261865076416,0.0037673705098882487,0.001263309871579293,20,10,44328
56,15,1,0.9809264171535911,0.0010904345647931865,0.012870703059854006,0.00025026367060827234,1,9,55941
81,25,1,0.7737704664337552,0.003162831278620824,0.0051477805638242375,0.0015050714360333576,23,9,45845
36,49,1,0.9821938388496643,0.0026189302439989437,0.02369361597217868,0.00042954080818529387,11,8,1103504
47,4,1,0.8666665511111264,0.0014261944367116755,0.005150146577014384,0.0007923302426175975,11,10,12621
32,18,1,0.9096300454401862,0.009847173076888177,0.04849808024565262,0.004818188661474337,19,9,66415
43,19,1,0.49578195869396074,0.002174408352790355,0.011352491901128687,0.011545662574838992,6,4,201894
92,3,1,0.9603105033675843,0.03078976923239709,0.08126549553079342,0.0033586912755230137,1,11,94382
46,34,1,0.9926836596082251,0.004464805725333607,0.08119684150707822,0.0005984421268996697,14,2,935763
82,13,1,0.9798756540494619,0.0009541409080221796,0.038032278856205214,0.0007810937217086728,15,12,629886
54,11,1,0.9780291878463587,0.003911665817298904,0.05233964495082575,0.0011757772798722324,17,2,1053771
28,15,1,0.9728789918436788,0.0035267563242350752,0.016446440325349566,0.00045847832215055977,5,13,85064
45,27,1,0.9647543690653483,0.00980743196266071,0.038544675582402814,0.0014081629958267099,18,6,1287493
57,6,1,0.9912245672468106,0.008347734393149663,0.07278638584904179,0.0006443865145589213,1,7,34141
44,7,1,0.9722219521605687,0.001640016393439867,0.014350143442598837,0.00041000409835996676,1,4,2439
34,13,1,0.9518583164084352,0.014126874675562241,0.03289088087977152,0.0016635062918752364,23,13,116020
50,7,1,0.9868287976605055,0.0030490771675469874,0.0756088243018729,0.0010091508355947476,3,11,554922
34,8,1,0.977995755625674,0.0011166684844410857,0.01915995367024728,0.0004310859730633029,18,5,192537
26,32,1,0.9790405212435785,0.002145206335301848,0.03100091305303083,0.0006636732099840092,16,12,745849
77,7,1,0.949685504726871,0.024290998737002467,0.037237977759262665,0.001972872993868221,14,6,8110
42,4,1,0.9999900000999989,0.0,0.0010604453758171221,0.0,20,0,943
80,0,0,0.9034482602853748,0.0057236304161406935,0.007934344809676516,0.0008479452468356583,17,7,66042
36,23,1,0.46800947312784985,0.0045184522575611305,0.004529920410499103,0.005149200669149613,20,9,87198
15,8,1,0.9968940690135867,0.00988179787403152,0.13643290520108028,0.00042507142479365355,22,8,1797345
16,18,1,0.9849000732902294,0.011236274272519366,0.0630045787906206,0.0009659502535162034,21,7,211191
41,21,1,0.9999996296297669,0.0,0.010368663554651828,0.0,3,7,2604
59,3,1,0.9839491202544683,0.003961303997838098,0.04884355479687279,0.00079677082309457,21,11,133037
63,27,1,0.6647992499309091,0.0034910298903088255,0.0104657401343153,0.005276967286824709,16,10,136063
19,10,1,0.9909383325342737,0.0045478160326428325,0.08062729978593305,0.00073729892734493,22,13,1024008
49,18,1,0.9855413177553294,0.0013362928066174317,0.03164824545389985,0.0004643051277230059,7,7,264912
44,32,1,0.874999878472239,0.0,0.004712746854643367,0.0006732495506633382,8,10,13368
70,29,1,0.9834274665699856,0.0032838470226646266,0.035589801515905815,0.0005997525684309678,16,11,371820
21,3,1,0.9534882612222951,0.00021181545093356397,0.0015789879069592952,7.702380033947781e-05,4,8,51932
43,20,1,0.9849823902020185,0.005574003360774869,0.027134138527673525,0.00041370271249100836,8,11,546286
67,30,1,0.9471458740410645,0.0027655290187619144,0.017128437793622178,0.0009558280018762377,16,12,156932
21,0,0,0.9999997674419144,0.000456048340604209,0.004902519661495246,0.0,21,7,8771
58,19,1,0.9939535781217539,0.0017971266688523702,0.05278476947822293,0.00032110044227333417,17,7,193086
46,30,1,0.7372346507824593,0.003992846453958697,0.018759808750774862,0.006686375414673064,15,9,136995
39,13,1,0.9951690340498051,0.0010945064192403678,0.008671858552442914,4.209640074001414e-05,17,2,23755
27,8,1,0.884615214497074,0.000519688186983872,0.0009194483308176197,0.00011992804315012431,18,0,50030
38,4,1,0.9666663444445519,0.0003738317752351006,0.0036137071606059724,0.00012461059174503352,16,14,8025
29,11,1,0.9760136592590126,0.004132379755646051,0.04482413294618814,0.001101590030883241,23,13,1058470
20,16,1,0.882352422145634,0.0017667844444930014,0.006625441666848755,0.0008833922222465007,16,13,2264
19,0,0,0.6666644444518518,0.0,0.0018050541353334464,0.0009025270676667232,22,9,1108
80,23,1,0.9910087335237123,0.002575239589682922,0.03243008462611584,0.00029423303255354387,8,1,356860
52,25,1,0.9864125915718102,0.005119217637757229,0.02355077480492178,0.0003244017359320655,8,12,252773
34,11,1,0.9825067364383502,0.002746474491958112,0.04074349909402738,0.0007254268451378254,14,9,1655577
59,30,1,0.8827159948940744,0.0010694147374398068,0.013902391586717489,0.0018471709101233027,2,10,10286
58,10,1,0.9890709842037714,0.001376295335673336,0.014653497397463166,0.00016191709831451013,21,4,12352
64,26,1,0.0,0.004464145153607404,0.0,0.0,5,2,1175141
32,30,1,0.9940119743472849,0.006049734008901431,0.07187925274379818,0.00043300754664938663,19,8,80830
62,23,1,0.9670238209018789,0.004952063002698508,0.03978770758261481,0.0013567882211369291,4,1,233640
20,25,1,0.9999991666673611,0.0005591277591301991,0.003354766554781195,0.0,8,3,3577
39,32,1,0.9566375515837708,0.001685793548271117,0.026936068045474246,0.0012209575621208296,19,11,1146641
67,33,1,0.7936320661128294,0.006552482062258432,0.013955127936392168,0.0036287479775165368,18,9,48226
50,10,1,0.9640883972678538,0.002298049094982942,0.033362949299838,0.001242745962458149,8,13,533496
48,10,1,0.9473281603391279,0.0016131150865250378,0.019977278121550788,0.0011107449595786688,1,9,867886
54,4,1,0.6184628113447457,0.004718789127945649,0.009544049129716787,0.005887839322549512,6,2,469612
31,8,1,0.9733332035555728,4.736418318222698e-05,0.0034575853723025694,9.472836636445396e-05,11,9,21113
52,9,1,0.9999950000249999,0.0,0.0005339028282597361,0.0,23,7,3746
13,23,1,0.9776181238529479,0.0009651005262516275,0.021208233924709677,0.0004855474697290797,15,7,166822
26,12,1,0.9946033451587362,0.006457868902616349,0.1289674407316618,0.0006997690761348986,7,7,100033
84,33,1,0.9382022296216811,0.0020568725250608225,0.006440582094096701,0.00042422995829379467,13,10,77788
52,32,1,0.9848017363816697,0.00352253118419348,0.036182567038592864,0.0005583988647172025,14,12,476362
47,3,1,0.9902678000416819,0.005584265763675369,0.08455369955103491,0.0008309807636238456,12,2,533105
75,17,1,0.9833601664875997,0.000821589294112566,0.013559924205533522,0.00022945286592332924,5,9,135104
23,25,1,0.9856262793198098,0.007145064109707607,0.09269272358539599,0.001351768885620358,17,9,25892
71,23,1,0.976923058136095,0.00198117880068592,0.017972121977650846,0.00042453831443269713,0,2,28266
46,15,1,0.9319413753624948,0.0018247146113388203,0.018698289681754535,0.0013655149078230908,21,13,248258
82,1,1,0.9826519822255967,0.002352930191625953,0.030410689024308445,0.0005368789127717947,22,5,214201
60,30,1,0.9603737654258977,0.003962908517516564,0.031021357224565487,0.001279980325121711,6,12,178909
42,44,1,0.47761193011488423,0.0026292394116123026,0.004237047684900401,0.004634270905359813,0,11,52867
51,26,1,0.9826420883389846,0.0042894932827929775,0.028273970664633358,0.0004994464100521447,17,5,452501
44,22,1,0.9841953881581122,0.0009961460577117796,0.01118623032020605,0.00017963289565294386,11,5,61236
54,22,1,0.9483076494467345,0.004394726259414215,0.03294956891031103,0.0017960844943590549,20,0,5791487
65,9,1,0.9869601127053576,0.00373151595449269,0.07036873435264851,0.0009297238172975023,16,12,237705
39,10,1,0.9497981812568158,0.0025618158288250783,0.032918896230465594,0.0017399363479050872,20,11,114372
77,51,1,0.9601677048200451,0.0015649452263475105,0.03333697272870511,0.0013829748511908233,17,0,27477
47,16,1,0.991313232854176,0.0028394741508416753,0.07945067095143533,0.0006962172196775262,16,8,73253
19,8,1,0.9893615968764259,0.0004482546083665296,0.005210959822260907,5.60318260458162e-05,22,3,17847
86,17,1,0.9600665530780184,0.004061207297344423,0.021764550562548595,0.0009052845987888497,19,6,159066
60,7,1,0.9812835662413996,0.0012726295493354133,0.03331344430982112,0.0006354013167655135,11,2,2736853
42,17,1,0.9882083164487117,0.005451113335878897,0.058113105775076446,0.0006934278448467856,14,11,51916
14,15,1,0.9951798507642499,0.004722124260221205,0.11122147555283601,0.000538700712111566,16,7,618154
33,26,1,0.9610189109989586,0.0009611818294094831,0.018108520216113085,0.0007345223059547878,14,3,825026
19,30,1,0.9390748667932068,0.0006734235766223505,0.009774089442065361,0.0006341216394906308,18,9,1323090
33,33,1,0.9576495491815339,0.0033778093828537433,0.05077942249514478,0.0022456350467725717,14,12,213748
67,31,1,0.9478967425794279,0.002630704426505591,0.020970549695813814,0.0011526930080703582,22,2,6286149
53,6,1,0.9914529067134268,0.0025916327190239436,0.0429470564866825,0.0003702332455748491,19,13,2701
26,17,1,0.9766057868225244,0.009483543564802329,0.0586894458061044,0.001405882921180059,1,8,973054
8,11,1,0.9945184617455202,0.0071943237846621,0.09584849729631924,0.0005282930265126682,17,11,272576
29,25,1,0.9380826066926553,0.001977353750831014,0.03121898562217639,0.0020605842020777277,17,8,792979
36,29,1,0.9308638265365449,0.0016161670128111716,0.013817560121926918,0.001026243791881474,18,4,898422
63,29,1,0.9755586588394015,0.012419101728218024,0.057607587540632804,0.0014432824365942364,0,3,436505
63,9,1,0.9239436359452498,0.00018024070325168643,0.0026872250302978702,0.0002212044994452515,23,5,122059
40,18,1,0.9516972728800974,0.002299222050335123,0.03947921235424827,0.002003739698484826,3,8,649785
67,11,1,0.9801488590533782,0.0033566130673181676,0.021384873574043162,0.0004331113635249248,8,2,18471
80,30,1,0.9922195210165581,0.006782754184942204,0.06051226625619002,0.0004745062985770021,16,9,2792376
64,20,1,0.9090940995721126,0.0011485396853680564,0.010318531526437054,0.0010318133142918024,18,3,2510144
48,3,1,0.9444443395061844,0.00133624878360514,0.010325558782403354,0.0006073858107296091,0,8,8232
42,15,1,0.8489795571845079,0.0011179042756259369,0.0020577353038070344,0.00036603945308105897,5,1,101082
88,1,1,0.9047614739231077,0.0016181229708004733,0.007686084111302248,0.0008090614854002366,0,7,2472
42,17,1,0.907818957616431,0.001335775237629555,0.012820476018180224,0.0013018067412571702,8,2,2090172
20,12,1,0.4374068521802768,0.0034930527058968214,0.006509275994798204,0.008372237437943176,13,13,90179
43,4,1,0.9908284920583702,0.004658353436694017,0.04404879208847647,0.0004077333423802204,20,11,294310
54,25,1,0.9101277622000088,0.0022168882364334242,0.03845257610205205,0.0037970702633608458,18,8,5179783
38,0,0,0.9683569960073896,0.0004511372980030897,0.003381050958660518,0.00011048260359259339,6,7,1411987
36,45,1,0.831675720157396,0.013802593468627037,0.05979521445638121,0.012102056267224576,18,11,166418
34,8,1,0.9866823172187572,0.005577071472087582,0.08176219409359006,0.0011035800900003258,17,2,2467424
31,16,1,0.9885596920253455,0.0036162550659791376,0.050778248218123725,0.0005876414482216099,3,3,66367
45,34,1,0.9263565532419942,0.006380753131400886,0.024999999973849375,0.00198744769666585,15,7,9560
60,19,1,0.9542225948114589,0.0014911041462543429,0.02325454606153425,0.001115602142330146,15,9,1467369
52,9,1,0.9374493096741188,0.0011867073822321554,0.017281075848032665,0.001153068432814551,17,8,535094
25,8,1,0.9655171304003298,0.005777166421520863,0.02310866568608345,0.0008253094887886946,19,13,3635
49,17,1,0.9597722391778657,0.0018492348432471222,0.02065509383003821,0.0008657347286802362,18,0,628368
43,17,1,0.9690564981778471,0.0016549535252026774,0.03180684651862132,0.0010156427113572595,3,11,220550
40,11,1,0.9819737094089566,0.004578135447986398,0.050228474172589424,0.0009220542775912129,17,2,809063
41,6,1,0.9589239957652229,0.00311728472022004,0.03500399012335083,0.0014994139504258394,15,13,320792
68,3,1,0.9337890350706487,0.004393607040088604,0.022775491256173588,0.0016149121114611387,3,4,305899
30,0,0,0.9643427997487486,0.004193549532456626,0.013924643938635612,0.0005148727199036501,17,9,563246
72,22,1,0.9472333129674368,0.006913424238354193,0.0487980486622195,0.0027183495942519143,4,9,136112
17,4,1,0.9601592727076038,0.006904528558335254,0.0628073707157517,0.002606121073489287,18,0,679554
32,13,1,0.9671840183651735,0.0037332005972111042,0.06928603890997884,0.002350834289113369,14,8,369656
12,2,1,0.9753951434125834,0.002622510901659707,0.026076993782948515,0.0006578058906156408,1,13,459102
39,21,1,0.8698954356118781,0.0021237345222560114,0.014933455913921841,0.002233499213440574,15,11,1648982
49,50,1,0.9658652409559065,0.0034922332614151885,0.007190715270604318,0.0002541279213643198,1,4,1357584
24,12,1,0.9914601960887479,0.011757648469634209,0.15454623360159134,0.001331162338884728,20,9,175035
76,32,1,0.6118664942908962,0.005688647862118266,0.006918625778251946,0.004388784837113356,16,9,71546
36,20,1,0.9414364629325519,0.0034527186626662014,0.021665668334962713,0.0013477469738885255,22,12,353924
44,21,1,0.48296141558592864,0.01334999622745015,0.028822215442408962,0.03085587580138171,18,8,304869
66,14,1,0.624999984975962,0.00414224396499951,0.002999953846517751,0.0017999723079106507,12,10,86668
71,21,1,0.9720161801348072,0.004110347007600144,0.03798118725292056,0.0010934576975346537,10,3,75906
54,30,1,0.9623506642426591,0.0026241332570631523,0.02134102258152639,0.0008349090881875298,8,9,1071973
74,1,1,0.9553570575574055,0.0020312251067264517,0.004261589929798634,0.00019913971634573057,22,10,25108
36,27,1,0.9624017213675927,0.0029796055751331145,0.04190381114039902,0.0016370618564274363,17,8,522888
77,33,1,0.9845564186849776,0.0025415491497943836,0.03479293146442656,0.0005457558519150949,19,3,251028
40,29,1,0.949762248673584,0.00557622418550198,0.0593448044205315,0.003139048209444744,21,7,232236
30,24,1,0.8510797335123923,0.004511848484486198,0.012910614750217837,0.002259074094577982,22,9,793688
43,4,1,0.8196733251699957,0.0021493274313266796,0.018143086860769448,0.003991446865024211,5,2,12405276
90,39,1,0.9597090041426469,0.0019474641125004784,0.013046488097415314,0.0005477242816407595,21,9,131453
31,18,1,0.911096509804731,0.003620964157760294,0.030261740019163246,0.002952897169283212,5,2,3894819
58,22,1,0.9919092169791349,0.006825168900808028,0.05764878171334483,0.0004702282939136973,15,9,1822519
95,30,1,0.9317072716240355,0.004373732248748902,0.012106997963928121,0.0008874239345287628,17,4,15776
42,41,1,0.9093725770478374,0.0008755654693395566,0.010488916949026933,0.001045317958293144,7,4,335783
51,23,1,0.9547556543497617,0.0027689698470188583,0.014689000459289624,0.0006960882532089075,14,0,520049
30,14,1,0.9694860538813305,0.004713690355874128,0.044112247332333245,0.0013884044134877544,19,13,435752
81,27,1,0.8556851302358319,0.0015516782238573497,0.008000578733956376,0.0013493309960164925,16,9,953806
68,28,1,0.9756749149496099,0.0047870939944760025,0.03321764522766898,0.0008281672610443483,18,9,417790
61,14,1,0.9666098936753869,0.003081333011350379,0.043201584911207964,0.001492334728580033,4,2,37728801
42,52,1,0.9854148655005321,0.0064410185655688935,0.04559451326081015,0.0006748447856824219,16,11,400092
67,21,1,0.9834917927328453,0.002116284744536078,0.02306173606309965,0.00038709820536849646,17,4,901580
49,9,1,0.7657656967778651,0.018096695761144598,0.007652831540782542,0.0023408661183570126,15,10,11107
26,10,1,0.9775406081173162,0.00782719545533403,0.06921981339014231,0.0015903532410572589,19,9,240827
42,3,1,0.9880450296866005,0.01241375036126898,0.1258335743476876,0.0015225385282501645,13,2,484060
43,6,1,0.992935455398733,0.0023761799751600837,0.06273752223233202,0.00044636538817278347,10,2,2480031
42,31,1,0.9692870793968633,0.004988046156006815,0.05974693148255072,0.0018931468266733874,14,2,2198456
47,8,1,0.9799863957252023,0.006262264333262664,0.04702850033273579,0.0009604314785376781,5,2,796517
55,47,1,0.7904207201410794,0.006971843150734429,0.02397848135603012,0.006357870838720156,18,9,1013075
47,28,1,0.9409474362205562,0.005574322660613466,0.02856101716568737,0.0017924500428121038,18,10,609222
51,23,1,0.8708914810715386,0.003618491769982727,0.024307750596001612,0.0036035920979886806,1,7,469809
43,44,1,0.977365967138143,0.005735548082753819,0.03941743903651612,0.0009128367789467232,15,12,1063717
41,27,1,0.9921214304357634,0.006649393293827794,0.07042405274003109,0.0005592468125210104,23,3,194905
53,25,1,0.9248603961116663,0.0008696313027913666,0.012774883838005175,0.0010378860548531745,5,9,2644799
20,7,1,0.9735108515543229,0.005334204623271001,0.05153950358300178,0.0014023855238055902,0,7,272393
43,19,1,0.9561925816976926,0.012057229322307086,0.04901819703871752,0.0022457407236846833,0,9,229323
53,12,1,0.9367677142420631,0.005529600667377126,0.027645259118192142,0.001866068711571437,18,0,3279622
31,7,1,0.9109828595470745,0.0019232069792579716,0.022017549791109394,0.0021514557196534233,22,8,236584
47,35,1,0.9813703967477351,0.0023326557963175556,0.056576519880441475,0.001074006428647529,19,8,2599612
44,17,1,0.9570116841464699,0.004333389273552936,0.027486754091996912,0.001234686293709412,16,12,166844
32,7,1,0.976840902734371,0.0030560364401424544,0.04090308437594018,0.0009697367027938067,5,2,292863
33,10,1,0.9752567276136435,0.009157603559691722,0.06309239500646896,0.0016007193214095286,16,9,349218
94,21,1,0.9593578692565717,0.004363706888121607,0.019799915957917705,0.0008388014351611533,16,4,618740
55,34,1,0.8739837220735016,0.001565743639990545,0.007564828822426229,0.0010907427604428515,18,0,56842
43,5,1,0.983922812360697,0.002239405677839122,0.03958388512925166,0.0006467962106449493,13,2,4655253
52,36,1,0.9894646956682807,0.004462605150998597,0.0829097212597639,0.0008827794942917945,21,8,5296906
20,38,1,0.995461796334573,0.05808474719238866,0.1066107328957468,0.0004860269009231301,21,11,1434077
33,21,1,0.9899512685834367,0.034091471743636255,0.05147535540438528,0.0005225126040844378,18,6,1716705
71,17,1,0.9845420233430936,0.003186300910039646,0.04868095408655403,0.0007643239506099427,18,2,3193672
92,27,1,0.7722720043633526,0.003810915491337809,0.00608168975469487,0.001793371995923675,21,10,240887
44,0,0,0.8118375870937173,0.044451639757894165,0.08385370892240979,0.01943506483344627,12,0,129714
54,31,1,0.9295774320571327,0.0051981536136739915,0.01097850043207947,0.0008317045781878386,23,9,24047
56,32,1,0.9603570733726655,0.002866669582587786,0.0336631797814446,0.001389594527709807,16,11,297209
42,33,1,0.8319782972363605,0.008061247464971572,0.006912857462978415,0.0013960819632073671,12,10,44410
43,8,1,0.9939553957084459,0.009765595712511616,0.1326576515775455,0.0008067394231602687,9,2,1333764
80,28,1,0.8197004214820881,0.005944225792992053,0.020475691410016168,0.004503789961480177,16,9,5869057
41,14,1,0.9932669364661707,0.004304485726999348,0.038195568211632065,0.00025891643470672774,7,7,185388
63,0,0,0.9218843117359313,0.00010275343885404079,0.0004551771245511377,3.8569342377877774e-05,18,9,3396480
72,28,1,0.9825930313169686,0.001538715172548824,0.029986627826933628,0.000531223095284713,17,0,54591
76,15,1,0.9776216135787531,0.0027340060644425986,0.04189900844641497,0.0009590951755477779,15,2,341989
52,26,1,0.9762742982147953,0.007899617991482125,0.03520877955951991,0.0008556539403771693,8,11,181148
45,20,1,0.9886535942542988,0.005125373185621112,0.08157454225060942,0.0009362003209425769,17,2,231788
49,5,1,0.9790806489271396,0.0067811608332980665,0.06423592299345199,0.001372485281839289,21,11,221496
35,20,1,0.8004800380742185,0.0055956079678247455,0.01677098012860535,0.004180173341222764,16,9,5806697
49,32,1,0.9804338577659831,0.004240493235864233,0.046027203374774235,0.0009185472257004837,6,8,1251977
59,25,1,0.7555553876543583,0.0027834749446477075,0.004980955164106424,0.0016114854942697254,2,10,6826
54,27,1,0.8550637952850454,0.0015551092503889885,0.013658423702904515,0.0023151489932412175,1,9,942056
48,10,1,0.3286034329454561,0.010804473874845065,0.004647085537567769,0.009494840677894148,16,10,94683
51,24,1,0.9445678210219872,0.002107592200799142,0.032053776201346376,0.001881083195691159,20,8,2361937
